"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","TMAX","TMIN","WSF1","WSF2","WSF5","WSFG"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1949-12-16",,"0.00","0.0","56","36",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1949-12-17",,"1.05","0.0","68","47",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1949-12-18",,"0.04","0.0","65","48",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1949-12-19",,"0.00","0.0","65","43",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1949-12-20",,"0.00","0.0","76","55",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1949-12-21",,"0.08","0.0","76","64",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1949-12-22",,"0.49","0.0","67","41",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1949-12-23",,"0.00","0.0","50","36",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1949-12-24",,"0.00","0.0","54","36",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1949-12-25",,"0.00","0.0","61","43",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1949-12-26",,"0.00","0.0","69","55",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1949-12-27",,"0.00","0.0","74","57",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1949-12-28",,"0.00","0.0","68","53",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1949-12-29",,"0.00","0.0","68","49",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1949-12-30",,"0.00","0.0","66","54",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1949-12-31",,"0.00","0.0","71","55",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-01",,"0.00","0.0","74","56",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-02",,"0.00","0.0","75","55",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-03",,"0.07","0.0","76","65",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-04",,"0.69","0.0","76","68",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-05",,"0.02","0.0","76","70",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-06",,"0.65","0.0","74","46",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-07",,"0.00","0.0","57","41",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-08",,"0.00","0.0","65","44",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-09",,"0.03","0.0","75","62",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-10",,"0.32","0.0","76","61",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-11",,"0.00","0.0","73","60",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-12",,"0.03","0.0","77","67",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-13",,"0.00","0.0","79","66",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-14",,"0.00","0.0","70","60",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-15",,"0.02","0.0","79","66",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-16",,"1.18","0.0","75","61",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-17",,"0.00","0.0","75","60",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-18",,"0.00","0.0","78","64",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-19",,"0.00","0.0","78","59",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-20",,"0.00","0.0","63","54",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-21",,"0.00","0.0","67","49",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-22",,"0.00","0.0","76","50",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-23",,"0.00","0.0","77","63",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-24",,"0.00","0.0","80","64",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-25",,"0.02","0.0","76","70",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-26",,"0.23","0.0","79","65",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-27",,"0.58","0.0","69","58",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-28",,"0.00","0.0","75","58",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-29",,"0.00","0.0","79","66",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-30",,"0.09","0.0","79","62",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-01-31",,"0.00","0.0","78","64",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-01",,"0.00","0.0","80","68",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-02",,"0.02","0.0","81","60",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-03",,"0.00","0.0","60","53",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-04",,"0.00","0.0","65","52",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-05",,"0.00","0.0","71","51",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-06",,"0.00","0.0","76","55",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-07",,"0.00","0.0","78","57",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-08",,"0.06","0.0","79","60",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-09",,"0.83","0.0","78","59",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-10",,"0.00","0.0","70","58",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-11",,"0.00","0.0","77","59",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-12",,"0.00","0.0","77","66",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-13",,"2.80","0.0","74","58",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-14",,"0.00","0.0","59","43",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-15",,"0.00","0.0","59","38",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-16",,"0.00","0.0","61","42",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-17",,"0.00","0.0","63","37",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-18",,"0.00","0.0","67","39",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-19",,"0.00","0.0","68","43",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-20",,"0.00","0.0","64","44",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-21",,"0.00","0.0","75","44",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-22",,"0.37","0.0","65","48",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-23",,"0.00","0.0","58","43",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-24",,"0.00","0.0","74","39",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-25",,"0.00","0.0","78","51",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-26",,"0.00","0.0","72","54",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-27",,"0.00","0.0","69","48",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-02-28",,"0.00","0.0","78","57",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-01",,"0.48","0.0","69","48",,,,"34.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-02",,"0.15","0.0","56","44",,,,"34.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-03",,"1.22","0.0","51","41",,,,"36.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-04",,"0.70","0.0","55","49",,,,"30.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-05",,"0.11","0.0","55","48",,,,"19.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-06",,"0.06","0.0","60","44",,,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-07",,"0.00","0.0","76","45",,,,"31.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-08",,"0.81","0.0","66","44",,,,"36.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-09",,"0.00","0.0","60","41",,,,"30.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-10",,"0.00","0.0","68","43",,,,"28.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-11",,"0.00","0.0","77","56",,,,"27.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-12",,"0.00","0.0","78","68",,,,"29.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-13",,"0.03","0.0","71","41",,,,"34.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-14",,"0.00","0.0","58","39",,,,"23.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-15",,"0.17","0.0","72","43",,,,"40.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-16",,"0.00","0.0","75","52",,,,"25.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-17",,"0.00","0.0","64","47",,,,"28.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-18",,"0.00","0.0","75","47",,,,"15.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-19",,"1.01","0.0","73","56",,,,"25.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-20",,"0.00","0.0","68","48",,,,"21.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-21",,"0.51","0.0","66","57",,,,"17.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-22",,"0.00","0.0","71","47",,,,"25.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-23",,"0.00","0.0","72","43",,,,"23.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-24",,"0.00","0.0","81","53",,,,"19.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-25",,"0.00","0.0","81","64",,,,"23.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-26",,"0.00","0.0","83","70",,,,"42.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-27",,"0.23","0.0","77","57",,,,"57.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-28",,"0.00","0.0","79","56",,,,"30.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-29",,"0.00","0.0","75","48",,,,"32.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-30",,"0.00","0.0","64","44",,,,"30.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-03-31",,"0.15","0.0","67","44",,,,"25.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-01",,"0.59","0.0","67","56",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-02",,"0.00","0.0","77","53",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-03",,"2.39","0.0","74","62",,,,"38.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-04",,"1.71","0.0","81","54",,,,"36.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-05",,"0.00","0.0","67","50",,,,"40.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-06",,"0.00","0.0","60","45",,,,"30.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-07",,"0.00","0.0","66","43",,,,"15.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-08",,"0.00","0.0","72","45",,,,"17.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-09",,"0.00","0.0","74","53",,,,"21.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-10",,"0.00","0.0","77","60",,,,"33.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-11",,"0.66","0.0","77","55",,,,"28.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-12",,"0.00","0.0","71","53",,,,"19.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-13",,"0.02","0.0","68","55",,,,"28.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-14",,"0.00","0.0","64","50",,,,"34.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-15",,"0.00","0.0","65","47",,,,"27.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-16",,"0.00","0.0","72","43",,,,"23.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-17",,"0.00","0.0","72","56",,,,"23.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-18",,"0.00","0.0","73","56",,,,"21.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-19",,"0.00","0.0","80","51",,,,"19.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-20",,"0.01","0.0","73","52",,,,"28.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-21",,"0.00","0.0","77","46",,,,"19.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-22",,"0.00","0.0","79","54",,,,"23.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-23",,"0.00","0.0","80","56",,,,"23.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-24",,"0.43","0.0","76","67",,,,"32.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-25",,"0.09","0.0","85","69",,,,"23.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-26",,"0.00","0.0","82","67",,,,"23.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-27",,"0.00","0.0","82","68",,,,"23.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-28",,"0.32","0.0","77","65",,,,"42.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-29",,"0.76","0.0","81","63",,,,"38.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-04-30",,"0.32","0.0","81","64",,,,"30.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-01",,"0.00","0.0","83","71",,,,"28.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-02",,"0.00","0.0","82","71",,,,"36.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-03",,"0.00","0.0","85","71",,,,"25.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-04",,"0.00","0.0","85","73",,,,"25.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-05",,"0.00","0.0","87","73",,,,"27.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-06",,"0.00","0.0","86","72",,,,"23.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-07",,"0.00","0.0","87","68",,,,"19.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-08",,"0.00","0.0","86","66",,,,"17.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-09",,"0.00","0.0","86","66",,,,"23.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-10",,"0.00","0.0","87","69",,,,"21.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-11",,"0.01","0.0","86","68",,,,"21.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-12",,"0.06","0.0","77","67",,,,"17.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-13",,"0.78","0.0","82","64",,,,"42.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-14",,"0.38","0.0","84","66",,,,"38.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-15",,"0.17","0.0","83","65",,,,"36.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-16",,"0.00","0.0","86","63",,,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-17",,"0.00","0.0","88","66",,,,"14.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-18",,"0.00","0.0","90","68",,,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-19",,"0.00","0.0","87","66",,,,"17.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-20",,"0.00","0.0","85","66",,,,"25.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-21",,"0.17","0.0","84","68",,,,"21.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-22",,"0.00","0.0","86","63",,,,"15.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-23",,"0.75","0.0","83","66",,,,"21.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-24",,"0.00","0.0","84","63",,,,"17.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-25",,"0.00","0.0","89","63",,,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-26",,"0.00","0.0","88","64",,,,"15.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-27",,"0.00","0.0","88","65",,,,"28.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-28",,"0.00","0.0","87","66",,,,"13.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-29",,"0.00","0.0","90","67",,,,"17.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-30",,"0.32","0.0","80","66",,,,"61.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-05-31",,"0.12","0.0","89","69",,,,"17.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-01",,"0.00","0.0","89","71",,,,"19.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-02",,"0.49","0.0","85","73",,,,"34.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-03",,"0.03","0.0","82","75",,,,"28.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-04",,"0.03","0.0","85","71",,,,"23.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-05",,"0.00","0.0","82","68",,,,"14.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-06",,"3.81","0.0","75","68",,,,"33.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-07",,"0.40","0.0","86","68",,,,"36.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-08",,"0.00","0.0","86","72",,,,"25.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-09",,"0.00","0.0","89","74",,,,"19.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-10",,"0.00","0.0","90","71",,,,"17.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-11",,"0.00","0.0","92","74",,,,"15.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-12",,"0.00","0.0","92","74",,,,"17.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-13",,"0.00","0.0","92","73",,,,"15.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-14",,"0.25","0.0","90","68",,,,"21.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-15",,"0.00","0.0","90","71",,,,"15.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-16",,"0.00","0.0","93","73",,,,"17.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-17",,"0.00","0.0","94","74",,,,"23.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-18",,"0.00","0.0","93","74",,,,"19.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-19",,"0.92","0.0","88","73",,,,"34.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-20",,"0.04","0.0","88","76",,,,"21.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-21",,"0.00","0.0","92","76",,,,"21.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-22",,"0.00","0.0","92","76",,,,"19.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-23",,"0.00","0.0","93","75",,,,"17.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-24",,"0.00","0.0","93","72",,,,"14.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-25",,"0.00","0.0","94","75",,,,"14.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-26",,"0.00","0.0","93","75",,,,"19.9"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-27",,"0.00","0.0","96","75",,,,"19.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-28",,"0.00","0.0","94","75",,,,"31.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-29",,"0.00","0.0","93","74",,,,"17.0"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-06-30",,"0.00","0.0","91","75",,,,"16.1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","29.99691","-90.27751","1.2","1950-07-01",,"0.00","0.0","91","73",,,,"25.9"
