"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","TMAX","TMIN","WDMV","WSF1","WSF2","WSF5","WSFG","WSFM"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-07-16",,"0.04","0.0","82","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-07-17",,"0.89","0.0","79","72",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-07-18",,"0.11","0.0","81","72",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-07-19",,"0.05","0.0","82","69",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-07-20",,"0.00","0.0","80","70",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-07-21",,"0.19","0.0","79","66",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-07-22",,"0.28","0.0","78","67",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-07-23",,"0.10","0.0","81","65",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-07-24",,"0.02","0.0","80","66",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-07-25",,"0.19","0.0","80","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-07-26",,"0.02","0.0","80","65",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-07-27",,"0.57","0.0","77","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-07-28",,"0.01","0.0","82","65",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-07-29",,"0.01","0.0","80","67",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-07-30",,"0.26","0.0","79","65",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-07-31",,"0.08","0.0","80","65",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-01",,"0.24","0.0","83","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-02",,"0.04","0.0","84","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-03",,"0.00","0.0","84","70",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-04",,"0.22","0.0","80","66",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-05",,"0.12","0.0","80","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-06",,"0.11","0.0","81","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-07",,"0.83","0.0","78","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-08",,"0.13","0.0","80","67",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-09",,"0.95","0.0","78","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-10",,"0.01","0.0","82","65",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-11",,"0.00","0.0","81","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-12",,"0.27","0.0","82","65",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-13",,"0.09","0.0","83","66",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-14",,"0.05","0.0","82","67",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-15",,"0.09","0.0","85","67",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-16",,"0.00","0.0","87","67",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-17",,"0.32","0.0","80","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-18",,"0.35","0.0","82","67",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-19",,"0.05","0.0","83","69",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-20",,"0.10","0.0","82","67",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-21",,"0.12","0.0","79","66",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-22",,"0.00","0.0","82","64",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-23",,"0.08","0.0","82","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-24",,"0.00","0.0","82","70",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-25",,"0.62","0.0","81","67",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-26",,"0.60","0.0","81","70",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-27",,"0.45","0.0","78","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-28",,"0.12","0.0","79","67",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-29",,"0.09","0.0","80","66",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-30",,"0.20","0.0","80","67",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-08-31",,"0.63","0.0","80","67",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-01",,"0.49","0.0","80","67",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-02",,"0.03","0.0","82","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-03",,"0.20","0.0","81","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-04",,"0.00","0.0","83","70",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-05",,"0.26","0.0","81","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-06",,"1.05","0.0","76","67",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-07",,"0.02","0.0","82","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-08",,"0.14","0.0","80","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-09",,"0.66","0.0","81","67",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-10",,"0.83","0.0","80","67",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-11",,"0.15","0.0","82","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-12",,"0.20","0.0","84","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-13",,"0.65","0.0","82","66",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-14",,"0.09","0.0","81","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-15",,"0.16","0.0","80","65",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-16",,"0.06","0.0","81","67",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-17",,"0.30","0.0","80","66",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-18",,"0.02","0.0","82","66",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-19",,"0.05","0.0","82","64",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-20",,"0.00","0.0","81","66",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-21",,"0.00","0.0","81","67",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-22",,"0.00","0.0","83","67",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-23",,"0.00","0.0","82","66",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-24",,"0.00","0.0","84","64",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-25",,"0.01","0.0","81","65",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-26",,"0.09","0.0","79","69",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-27",,"0.33","0.0","80","65",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-28",,"0.07","0.0","82","65",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-29",,"0.00","0.0","83","66",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-09-30",,"0.00","0.0","84","66",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-01",,"0.00","0.0","88","65",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-02",,"0.00","0.0","85","66",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-03",,"0.00","0.0","85","67",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-04",,"0.04","0.0","83","67",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-05",,"0.01","0.0","84","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-06",,"0.05","0.0","84","67",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-07",,"0.19","0.0","81","66",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-08",,"0.05","0.0","84","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-09",,"0.00","0.0","82","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-10",,"0.44","0.0","81","66",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-11",,"0.13","0.0","81","66",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-12",,"0.03","0.0","82","69",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-13",,"0.01","0.0","80","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-14",,"0.17","0.0","85","69",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-15",,"0.00","0.0","88","69",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-16",,"0.00","0.0","84","71",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-17",,"0.17","0.0","87","70",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-18",,"0.22","0.0","80","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-19",,"2.30","0.0","76","70",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-20",,"0.20","0.0","79","69",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-21",,"1.00","0.0","77","67",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-22",,"0.38","0.0","82","69",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-23",,"0.88","0.0","81","69",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-24",,"0.17","0.0","83","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-25",,"0.07","0.0","81","64",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-26",,"1.55","0.0","77","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-27",,"0.00","0.0","80","66",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-28",,"0.03","0.0","81","64",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-29",,"0.16","0.0","82","65",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-30",,"1.25","0.0","76","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-10-31",,"0.11","0.0","80","68",,,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-01",,"0.08","0.0","80","66",,,,,"15.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-02",,"0.07","0.0","83","69",,,,,"15.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-03",,"0.20","0.0","82","71",,,,,"15.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-04",,"0.17","0.0","83","69",,,,,"17.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-05",,"0.00","0.0","82","67",,,,,"19.9",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-06",,"0.01","0.0","81","67",,,,,"17.9",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-07",,"0.00","0.0","81","68",,,,,"16.1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-08",,"0.00","0.0","83","65",,,,,"15.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-09",,"1.17","0.0","78","66",,,,,"17.9",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-10",,"0.90","0.0","81","66",,,,,"21.9",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-11",,"0.55","0.0","81","66",,,,,"21.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-12",,"0.72","0.0","80","66",,,,,"19.9",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-13",,"0.56","0.0","78","65",,,,,"21.9",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-14",,"0.85","0.0","80","67",,,,,"16.1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-15",,"0.82","0.0","80","65",,,,,"17.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-16",,"0.75","0.0","79","67",,,,,"19.9",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-17",,"0.70","0.0","78","64",,,,,"14.1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-18",,"0.27","0.0","79","65",,,,,"13.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-19",,"1.13","0.0","74","64",,,,,"15.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-20",,"0.87","0.0","80","64",,,,,"15.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-21",,"0.06","0.0","81","66",,,,,"19.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-22",,"0.01","0.0","80","64",,,,,"14.1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-23",,"0.55","0.0","80","66",,,,,"17.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-24",,"0.38","0.0","79","65",,,,,"17.9",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-25",,"0.41","0.0","79","67",,,,,"21.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-26",,"0.06","0.0","78","67",,,,,"16.1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-27",,"0.22","0.0","78","68",,,,,"23.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-28",,"0.29","0.0","78","66",,,,,"23.9",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-29",,"0.61","0.0","77","65",,,,,"16.1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-11-30",,"1.13","0.0","78","65",,,,,"15.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-01",,"0.49","0.0","78","66",,,,,"21.9",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-02",,"0.26","0.0","77","65",,,,,"15.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-03",,"0.18","0.0","77","63",,,,,"21.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-04",,"0.21","0.0","76","62",,,,,"21.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-05",,"1.18","0.0","76","64",,,,,"21.9",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-06",,"0.32","0.0","77","64",,,,,"16.1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-07",,"1.20","0.0","74","65",,,,,"21.9",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-08",,"0.58","0.0","77","64",,,,,"17.9",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-09",,"0.30","0.0","76","60",,,,,"16.1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-10",,"0.30","0.0","79","63",,,,,"19.9",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-11",,"0.05","0.0","79","61",,,,,"17.9",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-12",,"0.00","0.0","78","63",,,,,"15.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-13",,"0.00","0.0","80","61",,,,,"15.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-14",,"0.00","0.0","79","61",,,,,"12.1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-15",,"0.00","0.0","80","64",,,,,"15.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-16",,"0.00","0.0","80","65",,,,,"16.1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-17",,"0.49","0.0","81","63",,,,,"14.1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-18",,"0.54","0.0","76","66",,,,,"15.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-19",,"0.08","0.0","76","65",,,,,"12.1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-20",,"0.22","0.0","81","65",,,,,"15.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-21",,"0.00","0.0","81","64",,,,,"16.1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-22",,"0.07","0.0","78","64",,,,,"12.1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-23",,"0.12","0.0","78","64",,,,,"15.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-24",,"0.15","0.0","78","63",,,,,"17.9",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-25",,"0.06","0.0","77","61",,,,,"16.1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-26",,"0.13","0.0","77","63",,,,,"13.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-27",,"0.00","0.0","80","63",,,,,"15.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-28",,"0.00","0.0","80","62",,,,,"17.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-29",,"0.10","0.0","77","61",,,,,"17.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-30",,"0.00","0.0","80","64",,,,,"19.9",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1952-12-31",,"0.00","0.0","82","62",,,,,"23.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1953-01-01",,"0.06","0.0","79","61",,,,,"17.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1953-01-02",,"0.00","0.0","83","62",,,,,"21.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1953-01-03",,"0.00","0.0","82","61",,,,,"19.9",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1953-01-04",,"0.00","0.0","80","60",,,,,"14.1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1953-01-05",,"0.00","0.0","84","63",,,,,"19.9",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1953-01-06",,"0.00","0.0","80","64",,,,,"13.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1953-01-07",,"0.00","0.0","83","61",,,,,"19.9",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1953-01-08",,"0.00","0.0","76","66",,,,,"15.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1953-01-09",,"0.00","0.0","77","58",,,,,"15.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1953-01-10",,"0.00","0.0","78","59",,,,,"14.1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1953-01-11",,"0.00","0.0","83","58",,,,,"14.1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1953-01-12",,"0.00","0.0","80","62",,,,,"14.1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1953-01-13",,"0.00","0.0","81","62",,,,,"16.1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1953-01-14",,"0.00","0.0","81","62",,,,,"17.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1953-01-15",,"0.02","0.0","80","62",,,,,"17.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1953-01-16",,"0.00","0.0","81","64",,,,,"17.0",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","19.7191","-155.053","11.6","1953-01-17",,"0.02","0.0","80","64",,,,,"17.0",
